feature_1,feature_2,feature_3,feature_4,feature_1_2,feature_3_4,class
0.413115244,0.374704073,0.418655569,0.054556704,0.787819318,0.473212273,0
0.180659291,0.412936044,0.435402689,0.435255038,0.593595334,0.870657726,0
0.414373035,0.092437289,0.303936308,0.317034393,0.506810324,0.620970701,0
0.490311459,0.351539696,0.117041051,0.36176873,0.841851155,0.478809781,0
0.0154228,0.220971661,0.177367214,0.371151009,0.236394462,0.548518223,0
0.318902215,0.305550176,0.075274112,0.399232933,0.624452391,0.474507046,0
0.487050503,0.304568632,0.136858162,0.492490064,0.791619135,0.629348226,0
0.130644863,0.458573782,0.130812767,0.346638669,0.589218645,0.477451435,0
0.465605821,0.030418595,0.072790839,0.185282772,0.496024415,0.258073612,0
0.124824832,0.291152436,0.409953061,0.21624733,0.415977268,0.62620039,0
0.437112211,0.136558026,0.474338848,0.314202384,0.573670238,0.788541232,0
0.01766642,0.320770967,0.313653236,0.449884665,0.338437387,0.763537901,0
0.234311799,0.368057639,0.464352853,0.189145454,0.602369438,0.653498308,0
0.346018827,0.274462241,0.029927024,0.304222236,0.620481069,0.33414926,0
0.2605124,0.237949703,0.294717533,0.159397063,0.498462103,0.454114597,0
0.42468854,0.171195816,0.358944175,0.32053019,0.595884356,0.679474365,0
0.300743601,0.421525081,0.268647785,0.454475653,0.722268682,0.723123438,0
0.229174994,0.377205055,0.298014749,0.257696614,0.606380049,0.555711363,0
0.098710813,0.012905688,0.026238589,0.136037148,0.111616501,0.162275736,0
0.081061927,0.375331386,0.074806869,0.047689039,0.456393313,0.122495908,0
0.405866333,0.455253135,0.38570224,0.205120237,0.861119468,0.590822478,0
0.471372279,0.437520444,0.3937441,0.324131948,0.908892723,0.717876047,0
0.47949196,0.463352962,0.012027628,0.486540614,0.942844922,0.498568242,0
0.008650364,0.059367607,0.434037151,0.377107175,0.068017971,0.811144327,0
0.290577795,0.042220885,0.222485611,0.460960761,0.33279868,0.683446371,0
0.194253815,0.231310081,0.196948635,0.108628039,0.425563895,0.305576674,0
0.199043227,0.20808668,0.054740613,0.024813213,0.407129907,0.079553826,0
0.40253544,0.097282388,0.368860314,0.38542279,0.499817827,0.754283104,0
0.257366939,0.037812396,0.103684549,0.156072766,0.295179336,0.259757315,0
0.054307938,0.187329836,0.287568766,0.428294106,0.241637774,0.715862873,0
0.396192014,0.293887718,0.354962678,0.139432579,0.690079732,0.494395257,0
0.024247634,0.495453363,0.178417111,0.31387984,0.519700997,0.492296951,0
0.19060832,0.349660274,0.141287037,0.011740441,0.540268594,0.153027478,0
0.429697454,0.444124568,0.071454652,0.277798748,0.873822022,0.349253399,0
0.367042718,0.018894298,0.117012806,0.379227644,0.385937016,0.49624045,0
0.481049055,0.443587124,0.062319838,0.073863231,0.924636179,0.136183069,0
0.397993747,0.022747821,0.03045945,0.434671743,0.420741568,0.465131193,0
0.311495498,0.074155557,0.206098919,0.419675402,0.385651055,0.62577432,0
0.150871781,0.296329985,0.301355885,0.23784683,0.447201766,0.539202715,0
0.340576638,0.255485006,0.100123589,0.409595219,0.596061644,0.509718809,0
0.232408028,0.320916023,0.0173532,0.099443527,0.553324051,0.116796727,0
0.110876375,0.462137266,0.052218065,0.495680009,0.573013642,0.547898075,0
0.082143888,0.117887966,0.149846494,0.339668795,0.200031854,0.489515289,0
0.046922502,0.228281623,0.179631683,0.204746552,0.275204125,0.384378236,0
0.091677964,0.377124196,0.497636675,0.117162931,0.46880216,0.614799606,0
0.271784173,0.485308689,0.173356917,0.271096997,0.757092862,0.444453913,0
0.006281038,0.355746994,0.080742243,0.21909378,0.362028032,0.299836023,0
0.429367199,0.238042988,0.481212089,0.365325906,0.667410187,0.846537995,0
0.496843179,0.150125977,0.139955468,0.150209333,0.646969157,0.290164801,0
0.250195327,0.364117605,0.474385347,0.364080871,0.614312932,0.838466218,0
0.465795943,0.383836629,0.112261573,0.461965207,0.849632573,0.57422678,0
0.497503368,0.039861425,0.365026911,0.496765448,0.537364793,0.861792359,0
0.158122382,0.277455082,0.130595241,0.45030555,0.435577464,0.406030415,3_4
0.173761118,0.421607657,0.417896972,0.383444986,0.595368775,0.801341958,0
0.41517108,0.024372069,0.081955506,0.450394282,0.43954315,0.532349789,0
0.139084977,0.144232997,0.057022508,0.27272021,0.283317974,0.329742718,0
0.404990631,0.105040514,0.066000834,0.073780583,0.510031145,0.139781417,0
0.173476926,0.217541676,0.226178409,0.476910913,0.391018602,0.703089322,0
0.422600151,0.225273911,0.173979608,0.313622591,0.647874062,0.487602199,0
0.213129953,0.359496097,0.067056435,0.400149057,0.572626049,0.467205492,0
0.286650915,0.28836957,0.43011434,0.245033124,0.575020485,0.675147465,0
0.112598894,0.485602016,0.260673063,0.39509859,0.59820091,0.655771653,0
0.03851045,0.464172509,0.322434013,0.136291297,0.502682959,0.458725311,0
0.300342524,0.004943608,0.290957058,0.170989403,0.305286132,0.461946461,0
0.378593831,0.049944023,0.201560288,0.135947548,0.428537854,0.337507836,0
0.403452402,0.474145544,0.447977961,0.143203254,0.877597946,0.591181214,0
0.23851172,0.13655702,0.20942759,0.305576737,0.37506874,0.515004327,0
0.449123354,0.333583082,0.069061994,0.164681237,0.782706436,0.23374323,0
0.046084706,0.032267728,0.206602463,0.063749312,0.078352434,0.270351776,0
0.045790703,0.192262112,0.363306505,0.477966247,0.238052815,0.841272751,0
0.355024156,0.405515764,0.377791075,0.035303112,0.76053992,0.413094187,0
0.065206685,0.06379119,0.414683763,0.024425891,0.128997874,0.439109654,0
0.424857597,0.09894927,0.208547537,0.404286691,0.523806867,0.612834227,0
0.051031595,0.449214938,0.151637131,0.026138135,0.500246533,0.177775266,0
0.373539003,0.083992864,0.272028905,0.302154644,0.457531866,0.574183549,0
0.317785037,0.156032003,0.438898307,0.136524775,0.473817039,0.575423082,0
0.272154035,0.182420609,0.33075507,0.26900474,0.454574644,0.59975981,0
0.14797872,0.42814615,0.414530937,0.035159408,0.57612487,0.449690345,0
0.347772668,0.014680819,0.280302153,0.146763712,0.362453487,0.427065865,0
0.143839036,0.101696878,0.367940316,0.272045173,0.245535915,0.639985489,0
0.137668502,0.471244581,0.480863762,0.441151309,0.608913083,0.92201507,0
0.400127643,0.371256033,0.17834459,0.217659486,0.771383676,0.396004075,0
0.197047751,0.153731709,0.403983995,0.309665786,0.35077946,0.713649781,0
0.3971371,0.208797457,0.456239738,0.198817676,0.605934557,0.655057415,0
0.215252714,0.26552939,0.436044796,0.235786651,0.480782104,0.671831447,0
0.412429759,0.344509112,0.444457712,0.002297065,0.756938871,0.446754776,0
0.020874004,0.459140217,0.061148577,0.259802016,0.480014221,0.320950593,0
0.483674664,0.342003954,0.359282598,0.063284527,0.825678619,0.422567125,0
0.224381483,0.369905703,0.080022961,0.325991776,0.594287187,0.406014737,0
0.465235976,0.409717638,0.240696738,0.484669744,0.874953615,0.725366482,0
0.262646154,0.067716707,0.254788798,0.173725341,0.330362862,0.428514139,0
0.264184522,0.494849842,0.358881869,0.071715622,0.759034365,0.430597491,0
0.234125141,0.308633053,0.229940572,0.475800151,0.542758195,0.705740722,0
0.319159308,0.352454087,0.363589258,0.267568402,0.671613395,0.63115766,0
0.01810639,0.196142658,0.064720491,0.347431182,0.214249048,0.412151674,0
0.260464436,0.21537794,0.334119686,0.052104288,0.475842376,0.386223974,0
0.032377358,0.125243398,0.27624126,0.339900018,0.157620756,0.616141278,0
0.300506458,0.196095094,0.005956272,0.123796074,0.496601552,0.129752346,0
0.14588513,0.281385887,0.293733803,0.330094724,0.427271017,0.623828527,0
0.067067332,0.001751981,0.060686916,0.214604685,0.068819313,0.2752916,0
0.326701136,0.251731552,0.081556459,0.208082579,0.578432688,0.289639038,0
0.042910965,0.162816398,0.208916854,0.176335164,0.205727363,0.385252018,0
0.443926766,0.225872151,0.09301351,0.131193124,0.669798917,0.224206634,0
0.332694314,0.317459056,0.315345502,0.1577256,0.65015337,0.473071102,0
0.099727023,0.046832366,0.179226264,0.409799949,0.146559389,0.589026213,0
0.347982402,0.341645784,0.235031061,0.040136413,0.689628187,0.275167475,0
0.133954138,0.467128063,0.246844724,0.120404926,0.601082201,0.367249651,0
0.211008672,0.457791456,0.449820396,0.226323123,0.668800127,0.676143519,0
0.035985103,0.337661032,0.252602772,0.348626342,0.373646136,0.601229114,0
0.167343855,0.02863891,0.234517162,0.066025477,0.195982765,0.300542639,0
0.466400841,0.341954278,0.287718531,0.209905481,0.808355119,0.497624012,0
0.138367545,0.414938514,0.200268579,0.05854749,0.553306058,0.258816069,0
0.471325721,0.418371991,0.014191709,0.156115874,0.889697712,0.170307583,0
0.043039785,0.241468179,0.239499067,0.333145923,0.284507964,0.57264499,0
0.394647547,0.117964325,0.310709626,0.216395162,0.512611872,0.527104788,0
0.44436932,0.228326035,0.43073531,0.098131928,0.672695355,0.528867238,0
0.400442269,0.176073504,0.107148706,0.046838344,0.576515773,0.15398705,0
0.377367692,0.285905241,0.023957846,0.36496447,0.663272933,0.388922316,0
0.292416448,0.480465192,0.339494325,0.219591998,0.77288164,0.559086323,0
0.180896457,0.156489766,0.063682235,0.300404671,0.337386224,0.364086906,0
0.302441515,0.438358503,0.391542197,0.368439736,0.740800018,0.759981933,0
0.229889005,0.097829294,0.034792859,0.391897991,0.3277183,0.426690851,0
0.439276537,0.427226404,0.059898233,0.217666619,0.866502941,0.277564852,0
0.489923798,0.46342389,0.377832883,0.064642675,0.953347689,0.442475558,0
0.04814151,0.418716463,0.036685769,0.27618149,0.466857974,0.312867259,0
0.029242693,0.039444206,0.285429131,0.346786724,0.068686899,0.632215856,0
0.269647784,0.07938795,0.272487029,0.156854382,0.349035734,0.429341412,0
0.213459498,0.093567449,0.137120045,0.256965024,0.307026946,0.394085069,0
0.481017278,0.418023719,0.37589959,0.185857538,0.899040997,0.561757128,0
0.048883301,0.412177365,0.359633528,0.192709485,0.461060666,0.552343013,0
0.263980048,0.09028277,0.216443487,0.154187904,0.354262819,0.157554407,3_4
0.22609204,0.169968363,0.160254651,0.21265876,0.396060403,0.372913412,0
0.384805327,0.202863175,0.152373864,0.438951998,0.587668502,0.591325862,0
0.446141257,0.037358737,0.161888212,0.362216824,0.483499993,0.524105036,0
0.221004126,0.341570001,0.233978162,0.398202053,0.562574127,0.632180215,0
0.390592336,0.486628906,0.081033596,0.480400683,0.877221242,0.561434279,0
0.439702909,0.223657748,0.06761969,0.387935828,0.663360657,0.455555518,0
0.407081918,0.447276218,0.273333715,0.161766052,0.854358136,0.435099767,0
0.385759524,0.231506825,0.080198618,0.347266377,0.617266349,0.427464995,0
0.029000921,0.371819745,0.418130464,0.357805995,0.400820666,0.775936459,0
0.441743006,0.499054173,0.062468893,0.123760133,0.940797179,0.186229026,0
0.33366798,0.064808726,0.076627998,0.453314412,0.398476706,0.52994241,0
0.181027921,0.365406226,0.012522329,0.074927526,0.546434147,0.087449855,0
0.382196602,0.012822682,0.003428842,0.392694013,0.395019283,0.396122856,0
0.27714377,0.228614243,0.351896023,0.032182225,0.505758012,0.384078248,0
0.134572112,0.237067585,0.101311484,0.454568963,0.371639696,0.555880447,0
0.469258538,0.384391285,0.117241791,0.133656424,0.853649823,0.250898215,0
0.221529492,0.104542086,0.032853905,0.214196629,0.326071578,0.247050534,0
0.297013941,0.296995242,0.079821273,0.246772453,0.594009183,0.326593726,0
0.072390686,0.490103952,0.035242013,0.251116439,0.562494639,0.286358452,0
0.142446538,0.181469499,0.111072051,0.185027826,0.323916038,0.296099877,0
0.307575674,0.455778579,0.496251984,0.138459111,0.763354253,0.634711095,0
0.389156118,0.286281159,0.187411551,0.098555779,0.675437277,0.28596733,0
0.062004498,0.380089111,0.474589184,0.481050054,0.44209361,0.955639239,0
0.440320007,0.357655678,0.055329916,0.310284159,0.797975685,0.365614075,0
0.186292349,0.282282786,0.285425692,0.417182602,0.468575135,0.702608293,0
0.188711542,0.131878515,0.347829795,0.462033609,0.320590057,0.809863403,0
0.31109141,0.010243959,0.119711967,0.321066636,0.321335368,0.440778603,0
0.295798835,0.151038674,0.066212206,0.239595771,0.446837509,0.305807977,0
0.473591256,0.274814402,0.492037066,0.135708455,0.748405658,0.627745522,0
0.358826362,0.082224782,0.356311257,0.355418839,0.441051144,0.711730095,0
0.493257558,0.078465953,0.372556091,0.242753146,0.571723511,0.615309237,0
0.212197742,0.135857726,0.236927175,0.24523998,0.348055468,0.482167155,0
0.17480868,0.159556534,0.273681101,0.314617206,0.334365213,0.588298307,0
0.021631024,0.455648134,0.492144823,0.261464691,0.477279158,0.753609515,0
0.498341985,0.315075738,0.278788951,0.347285808,0.813417723,0.626074759,0
0.086750666,0.488328919,0.121361364,0.203455971,0.575079586,0.324817335,0
0.281336183,0.494014095,0.38621974,0.255249708,0.775350279,0.641469448,0
0.310198307,0.046556066,0.327347803,0.197911235,0.356754372,0.525259038,0
0.47550782,0.07956628,0.413150089,0.064284018,0.5550741,0.477434107,0
0.266974622,0.469607121,0.238912419,0.378366675,0.736581743,0.617279094,0
0.144138989,0.079730165,0.19878453,0.041698622,0.223869154,0.240483152,0
0.076478427,0.31938319,0.053376442,0.34938094,0.395861617,0.402757382,0
0.429591931,0.363680264,0.000447482,0.449700484,0.793272195,0.450147965,0
0.215448783,0.058914576,0.215043526,0.389556919,0.274363359,0.604600444,0
0.00801704,0.081797111,0.449646406,0.200520634,0.08981415,0.65016704,0
0.315743408,0.236169548,0.12054543,0.25804915,0.551912957,0.37859458,0
0.149100858,0.025452094,0.235260225,0.267406562,0.174552952,0.502666787,0
0.406007937,0.003002205,0.15937481,0.248926492,0.409010142,0.408301302,0
0.124285586,0.407440932,0.490075523,0.153955685,0.531726518,0.644031208,0
0.413735563,0.006572606,0.293093074,0.406566127,0.420308169,0.699659201,0
0.348732387,0.397836683,0.389810908,0.360206349,0.746569071,0.750017257,0
0.171028202,0.017141292,0.130407497,0.321724422,0.188169494,0.452131919,0
0.38371039,0.29072235,0.446884118,0.43541499,0.67443274,0.882299108,0
0.424635219,0.054590269,0.213312762,0.430996946,0.479225488,0.644309708,0
0.246174252,0.22008331,0.117791112,0.143340704,0.466257562,0.261131816,0
0.045717103,0.314479337,0.205567934,0.195106556,0.36019644,0.400674489,0
0.367833276,0.214183864,0.278759442,0.191974333,0.582017139,0.470733775,0
0.427823341,0.317989149,0.442531197,0.238396253,0.74581249,0.68092745,0
0.182316375,0.081694602,0.218378437,0.48545751,0.208956403,0.703835948,1_2
0.05334706,0.183026158,0.048206339,0.16064085,0.236373218,0.20884719,0
0.339948585,0.173337761,0.298651845,0.374100488,0.513286346,0.672752333,0
0.325807979,0.051513824,0.299825449,0.077285098,0.377321803,0.377110546,0
0.070845611,0.338637294,0.035321148,0.122325558,0.409482906,0.157646706,0
0.477046808,0.2605395,0.113127429,0.457062755,0.737586308,0.570190184,0
0.29188708,0.314527063,0.456304687,0.34808662,0.606414143,0.804391307,0
0.452192894,0.296219567,0.317178458,0.051602436,0.74841246,0.368780893,0
0.027453527,0.02196379,0.123891006,0.236805516,0.049417317,0.360696522,0
0.369559739,0.008702508,0.393992868,0.319553769,0.378262248,0.713546637,0
0.299095747,0.015490142,0.187815562,0.020609206,0.314585889,0.208424768,0
0.066607302,0.299905667,0.011779742,0.194134098,0.366512969,0.20591384,0
0.059183667,0.478839596,0.269363237,0.220741611,0.538023263,0.490104848,0
0.441890624,0.477679695,0.395818886,0.35231661,0.919570318,0.748135496,0
0.1737127,0.216098313,0.409424836,0.367011426,0.389811012,0.776436262,0
0.174085854,0.001446639,0.471481276,0.289492338,0.175532493,0.760973614,0
0.453895781,0.45285517,0.247609783,0.007957988,0.906750951,0.25556777,0
0.180533493,0.296402263,0.020302969,0.082751627,0.476935756,0.103054596,0
0.090697995,0.180251676,0.173919711,0.338426496,0.270949671,0.512346206,0
0.235380617,0.446598875,0.353494725,0.45283817,0.681979491,0.806332895,0
0.037225072,0.222799365,0.184224032,0.49001895,0.260024436,0.674242982,0
0.147999417,0.160518113,0.014893597,0.317520042,0.30851753,0.332413639,0
0.287374697,0.092782165,0.256713235,0.011764206,0.380156862,0.268477441,0
0.368345795,0.028280026,0.148185152,0.016719614,0.396625821,0.164904767,0
0.412413024,0.40898447,0.401666532,0.267627156,0.821397494,0.669293688,0
0.218681993,0.275515226,0.016998371,0.465766827,0.494197219,0.482765198,0
0.353217022,0.142687897,0.020855006,0.48395212,0.495904919,0.504807126,0
0.463971325,0.17141148,0.240447416,0.154688804,0.635382805,0.395136219,0
0.328915691,0.063002123,0.457958505,0.169119462,0.391917814,0.627077967,0
0.186292762,0.125923017,0.380836132,0.314422945,0.312215779,0.695259076,0
0.132895451,0.041685282,0.326943706,0.071328433,0.174580734,0.398272138,0
0.45513398,0.372707954,0.183601685,0.013483004,0.827841934,0.197084689,0
0.028005931,0.448428008,0.25442844,0.332329702,0.476433938,0.586758142,0
0.233052096,0.169585033,0.304418703,0.075278277,0.402637129,0.37969698,0
0.205423847,0.220344475,0.248155725,0.089045377,0.425768322,0.337201102,0
0.026640036,0.205093536,0.303380467,0.413552376,0.231733572,0.716932844,0
0.261308205,0.126826172,0.000527345,0.260420211,0.388134377,0.260947556,0
0.190952551,0.261736381,0.179174398,0.082451456,0.452688932,0.261625854,0
0.339272367,0.237132373,0.383747551,0.499183454,0.57640474,0.882931004,0
0.281702619,0.111140566,0.409368517,0.130999974,0.392843185,0.540368491,0
0.192005238,0.261108559,0.271051805,0.2448069,0.453113797,0.515858705,0
0.471616115,0.157926042,0.050076248,0.01108386,0.629542156,0.061160109,0
0.357185613,0.028158689,0.494837207,0.099120681,0.385344303,0.593957888,0
0.034952927,0.01619959,0.400915344,0.322178831,0.051152517,0.723094176,0
0.415047035,0.25354139,0.09490098,0.213459005,0.668588425,0.308359985,0
0.215650978,0.34240206,0.301580517,0.187527827,0.558053038,0.489108344,0
0.195017145,0.303702585,0.235931677,0.00441491,0.49871973,0.240346587,0
0.257381839,0.21242905,0.11249643,0.488532887,0.469810889,0.601029317,0
0.022125553,0.399699026,0.093119729,0.391037944,0.42182458,0.484157672,0
0.128862571,0.164423614,0.289803104,0.183055547,0.293286185,0.472858651,0
0.266544317,0.291956803,0.357748452,0.018160412,0.55850112,0.375908863,0
0.361747076,0.419860937,0.442031229,0.39410874,0.781608013,0.836139969,0
0.469789081,0.021038082,0.441700558,0.329195185,0.490827163,0.770895743,0
0.247362029,0.050855917,0.326872338,0.048135438,0.298217946,0.375007776,0
0.289205337,0.132275703,0.358650611,0.201700189,0.42148104,0.5603508,0
0.120861325,0.268467148,0.076840551,0.463616805,0.389328474,0.540457356,0
0.463170212,0.195269083,0.055157764,0.074546385,0.658439294,0.129704148,0
0.324706446,0.339284953,0.003405517,0.110230931,0.6639914,0.113636448,0
0.202605759,0.419279998,0.196573412,0.428264615,0.621885757,0.624838027,0
0.146461885,0.050786064,0.176988694,0.316588024,0.197247948,0.493576718,0
0.020310308,0.150930899,0.428398718,0.107685094,0.171241207,0.536083812,0
0.126153096,0.405578537,0.382815512,0.330215741,0.531731632,0.713031253,0
0.355787461,0.080076198,0.039147251,0.390812681,0.435863659,0.429959932,0
0.164660414,0.428925216,0.189987845,0.155620801,0.59358563,0.345608646,0
0.085042843,0.233814076,0.230307784,0.348359377,0.318856919,0.578667161,0
0.464414466,0.439457049,0.499620837,0.274209497,0.903871516,0.773830334,0
0.263393655,0.214765891,0.28312248,0.121451734,0.478159546,0.404574214,0
0.331824901,0.094963487,0.102123603,0.027905578,0.426788388,0.130029181,0
0.08720059,0.151470283,0.315344887,0.493176224,0.238670873,0.808521112,0
0.449952885,0.161423061,0.26654627,0.244602438,0.611375946,0.511148708,0
0.267883014,0.24824546,0.437176721,0.062185084,0.516128474,0.499361805,0
0.478379351,0.395126025,0.29666101,0.261222472,0.873505376,0.557883482,0
0.276082441,0.079300629,0.173210782,0.476948232,0.35538307,0.650159014,0
0.35001309,0.463918118,0.467323657,0.338337153,0.813931207,0.80566081,0
0.416821832,0.193258712,0.303620338,0.347694123,0.610080544,0.651314462,0
0.275584447,0.100584985,0.431969608,0.411974512,0.376169432,0.843944119,0
0.346453898,0.042832058,0.150306727,0.367986973,0.389285955,0.5182937,0
0.497684651,0.194557341,0.24590614,0.008919793,0.692241992,0.254825933,0
0.297334055,0.026738425,0.313149894,0.044961266,0.32407248,0.35811116,0
0.309078591,0.456772049,0.046678435,0.392931849,0.765850641,0.439610284,0
0.098125467,0.358938293,0.289373838,0.001101367,0.45706376,0.290475205,0
0.153237355,0.005205853,0.068969311,0.065603019,0.158443208,0.13457233,0
0.392550005,0.041338299,0.019764769,0.259800286,0.433888304,0.279565055,0
0.297937098,0.398647359,0.319027954,0.075905505,0.696584457,0.394933459,0
0.132542766,0.189081364,0.104495718,0.234751115,0.321624131,0.339246833,0
0.015639976,0.488759192,0.451553412,0.346765551,0.504399167,0.798318963,0
0.228253893,0.102417184,0.243999023,0.206296881,0.330671076,0.450295904,0
0.326754269,0.016718439,0.100296426,0.386206122,0.343472708,0.486502549,0
0.375366243,0.308373992,0.070329821,0.43573411,0.683740236,0.506063931,0
0.318466962,0.379655966,0.223968443,0.18636508,0.698122928,0.410333523,0
0.077437301,0.210151058,0.146508875,0.229441915,0.287588359,0.37595079,0
0.047295141,0.008674335,0.403282275,0.037828178,0.055969477,0.441110452,0
0.461431087,0.308493278,0.125320634,0.2891163,0.769924365,0.414436935,0
0.137933404,0.127267506,0.02617406,0.071475859,0.26520091,0.097649918,0
0.15520936,0.228595084,0.094349628,0.049076319,0.383804445,0.143425947,0
0.067339049,0.185108839,0.063872858,0.308969084,0.252447888,0.372841942,0
0.458346998,0.081542769,0.162853616,0.138992802,0.539889766,0.301846417,0
0.328756451,0.205290684,0.129729064,0.270901974,0.534047135,0.400631038,0
0.35394853,0.129627449,0.15606803,0.200859364,0.483575979,0.356927394,0
0.346289912,0.141603947,0.252028715,0.061299706,0.487893859,0.313328422,0
0.488146901,0.303705418,0.473196069,0.467305913,0.791852319,0.940501982,0
0.173195293,0.455875059,0.195503282,0.238872598,0.629070353,0.43437588,0
0.39385421,0.221237638,0.047898269,0.357296934,0.615091848,0.405195202,0
0.254079174,0.395254106,0.004157509,0.1353956,0.649333281,0.139553108,0
0.206434095,0.418383237,0.410826897,0.485597488,0.624817332,0.896424385,0
0.037323141,0.262499704,0.385656318,0.123808559,0.299822846,0.509464878,0
0.294454461,0.116312022,0.107425178,0.078991164,0.410766483,0.186416342,0
0.276318107,0.365240825,0.262024251,0.2510249,0.641558933,0.513049151,0
0.143691894,0.449754464,0.492421298,0.156072746,0.593446358,0.648494043,0
0.472783448,0.193568734,0.353330844,0.379374349,0.666352182,0.732705193,0
0.472934179,0.302386863,0.107373444,0.107936115,0.775321042,0.21530956,0
0.394820174,0.420052764,0.090776597,0.129425698,0.814872937,0.220202295,0
0.444525741,0.11417859,0.027949372,0.256804258,0.55870433,0.28475363,0
0.047922966,0.211320933,0.261124682,0.128964211,0.259243899,0.390088893,0
0.189577215,0.264167202,0.104073321,0.39564401,0.453744417,0.499717331,0
0.262052391,0.499631544,0.009247897,0.177111703,0.761683935,0.186359599,0
0.253143862,0.347514798,0.363609222,0.473657976,0.60065866,0.837267198,0
0.298487793,0.08900838,0.082269184,0.045608138,0.387496173,0.127877322,0
0.346143581,0.1605033,0.302555147,0.427521457,0.506646881,0.730076604,0
0.230056732,0.243598528,0.467186771,0.270676335,0.47365526,0.737863106,0
0.28402778,0.036751482,0.220012384,0.302698532,0.320779262,0.522710916,0
0.426255223,0.024363713,0.423418353,0.009866536,0.450618936,0.433284889,0
0.069806,0.228049621,0.181305194,0.212364363,0.297855621,0.393669558,0
0.373080305,0.084545641,0.439401379,0.256391867,0.457625946,0.695793246,0
0.069572434,0.047192299,0.274845809,0.448200407,0.116764733,0.723046216,0
0.323912894,0.295447731,0.334802298,0.140018994,0.619360625,0.474821293,0
0.178708604,0.4468338,0.492260737,0.027256413,0.625542404,0.51951715,0
0.374827792,0.357502373,0.072947029,0.017693307,0.732330165,0.090640336,0
0.148844358,0.121345662,0.281845638,0.21372101,0.27019002,0.495566648,0
0.240250016,0.452279676,0.330376649,0.288444049,0.692529692,0.618820698,0
0.477891084,0.416635327,0.358864076,0.448564681,0.894526411,0.807428757,0
0.384321442,0.075302316,0.091607011,0.296916212,0.459623757,0.388523223,0
0.271008827,0.345194647,0.259250927,0.266091265,0.616203474,0.525342192,0
0.373433183,0.245691698,0.311281424,0.230241223,0.61912488,0.541522647,0
0.111819243,0.436363662,0.314391471,0.468759122,0.548182906,0.783150593,0
0.289702077,0.388885876,0.418951148,0.234741141,0.678587953,0.653692289,0
0.490652381,0.366235463,0.275415855,0.255386273,0.856887844,0.530802128,0
0.457533411,0.022305774,0.101289151,0.394580247,0.479839185,0.495869398,0
0.190915483,0.178609013,0.155131862,0.014842932,0.369524496,0.169974794,0
0.26237382,0.114449123,0.177689613,0.377384616,0.376822943,0.555074229,0
0.216947346,0.370785725,0.043960775,0.362260745,0.587733071,0.40622152,0
0.088349986,0.06278941,0.462102319,0.301405761,0.151139397,0.76350808,0
0.39806979,0.206602285,0.374647741,0.062835053,0.604672075,0.437482794,0
0.25975621,0.422112839,0.059325961,0.353165887,0.681869049,0.412491848,0
0.150981991,0.426576153,0.423196714,0.146989791,0.577558143,0.570186505,0
0.301960785,0.246515429,0.282130671,0.106902157,0.548476214,0.389032828,0
0.225853472,0.128826546,0.128816423,0.045716149,0.354680018,0.174532573,0
0.392558399,0.07735383,0.482144001,0.481689925,0.469912229,0.963833925,0
0.43490486,0.293778128,0.317011457,9.02E-06,0.728682989,0.31702048,0
0.089894283,0.042737033,0.470972075,0.167930974,0.132631315,0.638903049,0
0.231070548,0.212320044,0.019600548,0.477415341,0.443390592,0.497015889,0
0.075042206,0.076799971,0.389268034,0.435762301,0.151842177,0.825030335,0
0.204784538,0.476010598,0.158366489,0.447959719,0.680795136,0.606326207,0
0.096907513,0.385341771,0.22194018,0.103613067,0.482249283,0.325553247,0
0.316449204,0.49802337,0.122725413,0.2633662,0.814472575,0.386091613,0
0.173768159,0.375911074,0.287891022,0.338877582,0.549679233,0.626768604,0
0.379886828,0.429375206,0.340843796,0.083558099,0.809262034,0.424401895,0
0.497591053,0.022072435,0.020480106,0.275869662,0.519663488,0.296349767,0
0.323321042,0.281488765,0.341769047,0.480961569,0.604809807,0.822730616,0
0.073072385,0.186171109,0.103015065,0.355321132,0.259243495,0.458336198,0
0.198900564,0.485648224,0.241999969,0.342296842,0.684548788,0.58429681,0
0.437867278,0.015038929,0.255313357,0.197961437,0.452906207,0.453274793,0
0.157641548,0.471943542,0.475672577,0.026020793,0.629585089,0.50169337,0
0.003901102,0.089806364,0.293900275,0.25030636,0.093707466,0.485221951,3_4
0.196328497,0.154173512,0.186613933,0.253965119,0.350502009,0.440579052,0
0.067138959,0.010508028,0.144293809,0.342952498,0.077646987,0.487246308,0
0.350554048,0.206600537,0.103748628,0.331508597,0.557154585,0.435257225,0
0.354488461,0.385465451,0.055291646,0.250074228,0.739953912,0.305365874,0
0.08062419,0.070341416,0.40914092,0.3872539,0.150965606,0.79639482,0
0.28781311,0.473175536,0.352924091,0.298012191,0.760988646,0.650936282,0
0.430930719,0.480120159,0.306469016,0.230113151,0.911050877,0.536582167,0
0.022007512,0.488904139,0.202630121,0.067814095,0.510911651,0.270444217,0
0.278102029,0.145903397,0.255155228,0.403977059,0.424005426,0.659132287,0
0.11231737,0.278386832,0.300576707,0.043043734,0.390704202,0.34362044,0
0.078328799,0.460963057,0.242641979,0.189753024,0.539291855,0.432395002,0
0.146089062,0.053926594,0.098865885,0.143944319,0.200015656,0.242810204,0
0.253630016,0.003307438,0.332123427,0.324319886,0.495307151,0.656443313,1_2
0.36779627,0.368865562,0.242991479,0.219150655,0.736661832,0.462142134,0
